name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Peerman,00-0026932,no,CIN,RB,0,1,0,0,2,,,,,,,,,,,,,,,7,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Moore,00-0027356,no,CLE,WR,,,,,,,,,,,,,,,,,,,,53,55,0,3,0,,,,,,,,,,,,,,,,,,15,0,1,0,0,0,15,,,,,,,
N.Orchard,00-0031556,no,CLE,OLB,9,1,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Desir,00-0031331,no,CLE,CB,7,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X.Cooper,00-0032061,no,CLE,DT,4,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Helu,00-0028043,no,OAK,RB,,,,,,0,1,0,1,0,,,,,,,,,,46,64,0,4,0,,,,,,,,,,,,,,,,,,30,4,6,1,0,0,37,12,19,0,0,0,0,31
N.Ball,00-0032205,no,OAK,OLB,1,0,0,1,4,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Andrews,00-0030789,no,TEN,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,11,0,0,0,116,99,141,9,2,0,0,376
J.Doyle,00-0030181,no,IND,TE,,,,,,,,,,,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,,,,,,39,3,8,1,0,0,57,,,,,,,
J.Thomas,00-0028081,no,IND,DB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Okine,00-0030241,no,IND,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Werner,00-0030563,no,IND,OLB,5,0,0,0,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Taylor,00-0030282,no,ARI,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,0,0,0,0,25
D.Stanton,00-0025430,no,ARI,QB,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,10,,,,,,,,,,,,,,,,,,6,-2,0,0,0,0,-6
B.Golden,00-0029336,no,ARI,WR,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,0,3,0,,,,,,,,,,,,,,
A.Fua,00-0031702,yes,ARI,OLB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bethel,00-0029530,no,ARI,CB,0,0,1,0,7,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Clemons,00-0027115,yes,ARI,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Bellore,00-0028292,no,SF,LB,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Lemonier,00-0030518,no,SF,OLB,2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Armstead,00-0032164,no,SF,DE,5,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Lockette,00-0028442,no,SEA,WR,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,66,40,4,1,0,0,67,,,,,,,
K.Chancellor,00-0027733,no,SEA,SS,25,1,1,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Dobbs,00-0028479,yes,SEA,DE,4,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.Clark,00-0032210,no,SEA,DE,1,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Acho,00-0028041,no,CHI,OLB,4,1,0,0,20,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Ferguson,00-0031043,no,CHI,DE,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Gray,00-0029104,no,MIA,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,6,0,0,0,72,31,35,0,0,0,0,122
J.James,00-0031417,yes,MIA,T,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Francis,00-0029972,yes,MIA,DT,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Wake,00-0023368,no,MIA,DE,2,4,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Manuel,00-0030526,no,BUF,QB,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,84,52,3,3,0,0,561,,,,,,,,,,,,,,,,,,15,26,2,1,0,0,58
T.Jones,00-0031189,no,DET,WR,,,,,,1,1,2,1,0,,,,,,,,,,55,66,0,5,0,,,,,,,,,,,,,38,42,0,7,0,11,0,1,0,0,0,11,1,-3,0,0,0,0,-3
K.Van Noy,00-0031360,yes,DET,OLB,2,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Reid,00-0031071,no,DET,DT,4,0,0,2,16,0,0,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Thompson,00-0030705,no,DEN,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,1,0,0,0,16,4,5,0,0,0,0,10
B.Fowler,00-0030670,no,DEN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,0,12,0,0,0,167,,,,,,,
L.McCray,00-0029799,no,DEN,OLB,5,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Ray,00-0032221,no,DEN,LB,2,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Harris,00-0031830,no,GB,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,0,0,0,0,19
A.Quarless,00-0027753,yes,GB,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,2,0,0,0,14,,,,,,,
B.Gaston,00-0030892,no,GB,NT,1,0,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Thomas,00-0030761,no,GB,LB,2,1,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Rollins,00-0031937,no,GB,CB,0,0,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Banjo,00-0029747,yes,GB,CB,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Conley,00-0032128,no,KC,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,6,15,1,0,0,177,,,,,,,
J.Avant,00-0024324,no,KC,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,11,0,1,0,92,,,,,,,
D.Stephenson,00-0029543,no,KC,T,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Fisher,00-0030584,no,KC,T,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Cooper,00-0030127,no,KC,CB,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Coates,00-0032166,yes,PIT,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,0,0,0,11,,,,,,,
D.Waller,00-0031610,no,BAL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,2,0,0,0,18,,,,,,,
W.Davis,00-0030519,no,BAL,SS,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Bowman,00-0026282,yes,MIA,DB,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bo.McCain,00-0031587,no,MIA,CB,3,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Lee,00-0031922,yes,CHI,TE,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Slauson,00-0026500,yes,CHI,G,,,,,,1,0,1,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Lanning,00-0028347,yes,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,51,3,136,,,,,,,,,,,,,,,,,,,
T.Porter,00-0026180,no,CHI,CB,1,1,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Jones-Quartey,00-0031989,no,CHI,SS,2,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ellis,00-0031346,no,OAK,DT,1,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Edwards,00-0032265,no,OAK,DT,6,0,0,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Lambert,00-0031894,no,OAK,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Renfree,00-0030569,yes,ATL,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-4,0,0,1,0,-4
B.Reed,00-0027980,no,ATL,OLB,6,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Hageman,00-0031281,no,ATL,DT,5,0,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Southward,00-0031383,yes,ATL,FS,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Foster,00-0026796,no,HOU,RB,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,21,22,2,0,0,227,63,39,2,1,0,0,163
N.Novak,00-0023096,no,HOU,K,,,,,,,,,,,8,7,170,21,18,0,17,1,17,,,,,,,,,,,,,16,0,36,1,36,,,,,,,,,,,,,,,,,,,
D.Morris,00-0029888,no,HOU,DB,2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Bodine,00-0031306,no,CIN,C,,,,,,0,0,2,0,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.West,00-0030668,no,KC,RB,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,80,14,1,0,0,199,98,116,13,3,0,0,373
S.Smith,00-0027037,no,KC,CB,2,0,2,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Wilson,00-0031943,no,KC,ILB,8,0,0,0,13,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Hasselbeck,00-0007091,no,IND,QB,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,108,71,2,5,0,0,708,,,,,,,,,,,,,,,,,,9,6,0,0,0,0,6
G.Whalen,00-0029033,no,IND,WR,,,,,,1,1,3,1,0,,,,,,,,,,108,131,0,9,0,,,,,,,,,,,,,28,53,0,12,0,96,18,15,1,0,0,187,,,,,,,
H.Thornton,00-0030071,no,IND,G,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.McNary,00-0029744,yes,IND,ILB,3,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Newsome,00-0030995,no,IND,OLB,4,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Washington,00-0030856,no,JAC,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,0,0,0,8
M.Lewis,00-0024243,no,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,10,0,0,0,97,,,,,,,
T.Armbrister,00-0031729,no,JAC,MLB,5,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Sturgis,00-0030390,no,PHI,K,,,,,,,,,,,16,13,265,39,18,0,16,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Couplin,00-0030722,no,PHI,DB,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Brate,00-0031273,no,TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,28,9,2,0,0,131,,,,,,,
J.Hawley,00-0027717,no,TB,C,,,,,,1,1,1,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Fatinikun,00-0031467,yes,TB,DE,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Mayo,00-0031596,no,CAR,LB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Jones,00-0028128,no,CAR,DB,2,0,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Williams,00-0027853,no,CAR,DB,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Delaire,00-0031843,no,CAR,DE,1,0,0,2.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Gray,00-0029878,yes,BUF,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,2,,,,,,,
C.Gragg,00-0030049,no,BUF,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,8,0,0,0,104,,,,,,,
C.Wood,00-0030248,no,BUF,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,0,1,0,0,0,-6,2,3,0,0,0,0,3
D.Williams,00-0030073,no,BUF,SS,3,0,0,1,17,0,0,0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Odighizuwa,00-0031562,no,NYG,DE,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Dahl,00-0024796,no,NYG,DB,4,0,0,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Whitlock,00-0030785,no,NYG,RB,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Beason,00-0025412,no,NYG,MLB,6,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Inman,00-0028411,no,SD,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,1,15,1,0,0,221,,,,,,,
D.Perryman,00-0032103,no,SD,ILB,5,1,0,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Carrethers,00-0030994,no,SD,DT,9,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Gilbert,00-0031438,no,CLE,CB,0,0,0,0,3,,,,,,,,,,,,,,,136,142,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Bademosi,00-0029065,no,CLE,CB,1,0,0,0,6,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Carder,00-0029287,no,CLE,ILB,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Reaser,00-0031020,yes,SF,CB,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ward,00-0031298,no,SF,SS,5,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Kuhn,00-0022999,no,GB,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,3,0,0,0,28,3,8,1,1,0,0,8
L.Sendlein,00-0025682,yes,ARI,C,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Harkey,00-0028958,no,STL,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,0,0,0,8,,,,,,,
D.Bates,00-0029794,no,STL,LB,1,0,0,0,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Havenstein,00-0032242,no,STL,OT,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Diggs,00-0031588,no,MIN,WR,,,,,,0,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,76,36,2,0,0,573,2,19,0,0,0,0,19
J.Byrd,00-0027018,no,NO,FS,10,1,0,1,22,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Ellerbe,00-0026857,no,NO,OLB,2,1,0,0,27,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Michael,00-0030432,no,DAL,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,2,15,31,0,0,0,0,51
B.Butler,00-0030516,no,DAL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,3,0,0,0,108,,,,,,,
T.Clutts,00-0027917,no,DAL,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,4,,,,,,,
J.Hanna,00-0029634,no,DAL,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,3,0,0,0,13,,,,,,,
D.Irving,00-0031997,no,DAL,DT,4,0,0,0.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Wilson,00-0032215,no,DAL,ILB,4,0,0,0.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Daniels,00-0030120,yes,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,1,0,0,0,12,,,,,,,
D.Nowak,00-0029058,yes,SEA,C,,,,,,0,0,1,0,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Tukuafu,00-0027905,yes,SEA,FB,,,,,,,,,,,,,,,,,,,,16,16,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0,0,2
D.King,00-0030121,no,SEA,DE,2,0,0,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Wright,00-0029910,no,DET,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,8,8,1,0,0,68,,,,,,,
D.Carey,00-0027124,no,DET,SS,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Strong,00-0031560,no,HOU,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,42,3,2,0,0,58,,,,,,,
J.Pagan,00-0031074,yes,HOU,DE,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.Tipton,00-0030855,no,IND,RB,,,,,,,,,,,,,,,,,,,,23,23,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,0,0,0,9
S.Moore,00-0030529,no,IND,LB,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Toler,00-0026910,no,IND,CB,7,1,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Irving,00-0028005,no,IND,ILB,1,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Smith,00-0031371,yes,PHI,LB,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Braman,00-0028536,yes,PHI,LB,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Hoomanawanui,00-0027732,no,NO,TE,,,,,,1,0,1,0,0,,,,,,,,,,3,3,0,1,0,,,,,,,,,,,,,,,,,,24,17,8,2,0,0,36,,,,,,,
B.Fields,00-0025612,no,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4,114,10,412,,,,,,,,,,,,,,,,,,,
B.Dixon,00-0030802,no,NO,DB,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Lewis,00-0026903,no,NO,CB,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sanford,00-0026952,no,NO,SS,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Reynolds,00-0029955,no,CHI,OLB,1,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ratliff,00-0023656,no,CHI,,1,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Smith,00-0031900,no,SEA,RB,,,,,,,,,,,,,,,,,,,,26,26,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,0,0,5
J.Johnson,00-0028441,no,WAS,DB,6,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Barth,00-0026138,no,TB,K,,,,,,,,,,,17,15,263,45,15,0,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Jones,00-0030881,no,TB,LB,1,1,0,4,7,0,0,0,1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Thomas,00-0028067,no,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,34,20,2,0,0,167,,,,,,,
J.Ross,00-0028249,no,BAL,WR,,,,,,2,0,2,0,0,,,,,,,,,,96,115,0,7,0,,,,,,,,,,,,,48,93,0,10,0,57,0,9,0,0,0,88,1,2,0,0,0,0,2
T.Walker,00-0031582,yes,BAL,CB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Housler,00-0028007,no,CLE,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,0,0,6,,,,,,,
S.Johnson,00-0028943,no,TEN,LB,,,,,,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.McCourty,00-0027136,no,TEN,CB,5,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Felton,00-0026286,no,BUF,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,2
D.Herron,00-0029588,no,BUF,RB,,,,,,0,0,1,0,0,,,,,,,,,,45,50,0,4,0,,,,,,,,,,,,,,,,,,12,0,3,0,0,0,20,11,13,0,0,0,0,37
M.Goodwin,00-0030068,no,BUF,WR,,,,,,,,,,,,,,,,,,,,16,19,0,2,0,,,,,,,,,,,,,,,,,,14,0,2,0,0,0,24,,,,,,,
D.Moore,00-0028086,no,BUF,WR,,,,,,1,0,1,0,0,,,,,,,,,,27,37,0,4,0,,,,,,,,,,,,,31,46,0,5,0,,,,,,,,,,,,,,
E.Wood,00-0027004,no,BUF,C,,,,,,0,2,1,2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Tarpley,00-0031642,no,BUF,LB,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Guion,00-0026292,no,GB,NT,5,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Quick,00-0029640,no,STL,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,4,0,0,0,51,,,,,,,
